"clave_mun","mun","ageb","indice","pob3mas","pob12mas","sin_disc","escolaridad","ocupados","salud","fecundidad","hacinamiento","piso","energia","agua","tinaco","escusado","drenaje","refri","lavadora","auto","celular","internet"
70,"El Salto","1325",0.121998099128937,3361,2697,0.940493900624814,10.26,0.615498702261772,0.819101457899435,1.81,1.12,0.995054401582592,0.998021760633037,0.999010880316518,0.933728981206726,0.999010880316518,0.998021760633037,0.942631058358061,0.72106824925816,0.499505440158259,0.958456973293769,0.748763600395648
70,"El Salto","133A",-0.302850580133682,6947,5347,0.919821505685908,8.78,0.653637553768468,0.827263567007341,1.93,1.19,0.998661311914324,0.99776885319054,0.995983935742972,0.918340026773762,0.99776885319054,0.998661311914324,0.864346273984828,0.582775546630968,0.222222222222222,0.951360999553771,0.424810352521196
70,"El Salto","1344",-0.503149342953084,1501,1184,0.774816788807462,8.53,0.665540540540541,0.817455029980013,2.12,1.48,1,1,1,0.866666666666667,1,1,0.85,0.595833333333333,0.266666666666667,0.9125,0.341666666666667
70,"El Salto","1359",-0.276374614955353,1892,1486,0.868393234672304,9.03,0.668909825033647,0.860993657505285,2,1.41,0.998287671232877,1,0.996575342465753,0.933219178082192,1,1,0.888698630136986,0.625,0.297945205479452,0.950342465753425,0.383561643835616
70,"El Salto","1363",-0.103059968456758,3253,2370,0.917921918229327,9.66,0.681012658227848,0.852136489394405,1.92,1.26,0.999015748031496,0.999015748031496,0.999015748031496,0.723425196850394,1,1,0.937007874015748,0.653543307086614,0.382874015748031,0.97244094488189,0.481299212598425
70,"El Salto","1490",-0.216492563053301,261,205,0.89272030651341,9.7,0.712195121951219,0.777777777777778,2.01,1.12,1,1,1,0.975903614457831,1,1,0.843373493975904,0.566265060240964,0.325301204819277,0.987951807228916,0.397590361445783
70,"El Salto","1467",-1.49134340557564,11501,11478,0.751847665420398,8.18,0.0502700818958007,0.170246065559517,2.45,1.1,0.967741935483871,0.935483870967742,0.870967741935484,0.67741935483871,0.935483870967742,0.903225806451613,0.806451612903226,0.709677419354839,0.451612903225806,0.903225806451613,0.129032258064516
70,"El Salto","1467",-0.181560780267501,11501,11478,0.751847665420398,8.18,0.0502700818958007,0.170246065559517,2.45,1.1,0.967741935483871,0.935483870967742,0.870967741935484,0.67741935483871,0.935483870967742,0.903225806451613,0.806451612903226,0.709677419354839,0.451612903225806,0.903225806451613,0.129032258064516
70,"El Salto","1518",-0.300095832223909,3762,2974,0.955874534821903,8.91,0.653328850033625,0.772727272727273,1.92,1.34,1,0.995801847187238,1,0.357682619647355,1,1,0.910999160369437,0.674223341729639,0.308144416456759,0.947942905121746,0.481108312342569
70,"El Salto","1467",-1.49134340557564,2877,2102,1.02224539450817,9.56,0.688867745004757,0.793534932221064,1.95,1.2,1,0.998891352549889,1,0.0487804878048781,1,1,0.900221729490022,0.70509977827051,0.393569844789357,0.981152993348115,0.516629711751663
70,"El Salto","1467",-0.181560780267501,2877,2102,1.02224539450817,9.56,0.688867745004757,0.793534932221064,1.95,1.2,1,0.998891352549889,1,0.0487804878048781,1,1,0.900221729490022,0.70509977827051,0.393569844789357,0.981152993348115,0.516629711751663
71,"San Cristóbal de la Barranca","0095",-0.349495449936203,726,593,0.840220385674931,7.63,0.505902192242833,0.723140495867769,2.89,0.97,0.985781990521327,0.995260663507109,0.995260663507109,0.947867298578199,0.990521327014218,0.990521327014218,0.943127962085308,0.800947867298578,0.606635071090047,0.900473933649289,0.208530805687204
71,"San Cristóbal de la Barranca","0108",-0.35930659279499,61,51,0.852459016393443,9.36,0.764705882352941,0.836065573770492,2.29,0.92,0.95,0.95,0.95,0.85,0.95,0.95,0.95,0.75,0.45,0.9,0.2
72,"San Diego de Alejandría","0073",0.0805437983441031,1003,839,0.866400797607178,7.8,0.65554231227652,0.791625124626122,2.55,0.79,0.993506493506494,0.993506493506494,0.993506493506494,0.941558441558442,0.993506493506494,0.996753246753247,0.967532467532468,0.918831168831169,0.646103896103896,0.918831168831169,0.487012987012987
72,"San Diego de Alejandría","0088",0.0344419873471085,1272,1034,0.879716981132076,8.23,0.636363636363636,0.721698113207547,2.38,0.9,0.985795454545455,0.991477272727273,0.991477272727273,0.96875,0.991477272727273,0.991477272727273,0.960227272727273,0.909090909090909,0.696022727272727,0.903409090909091,0.514204545454545
72,"San Diego de Alejandría","0092",-0.160948953568698,101,81,0.95049504950495,9.09,0.641975308641975,0.821782178217822,2.34,1.14,1,1,1,0.923076923076923,1,1,0.807692307692308,0.653846153846154,0.807692307692308,0.846153846153846,0.461538461538462
72,"San Diego de Alejandría","0105",-0.297041593948348,481,362,0.954261954261954,7.27,0.345303867403315,0.731808731808732,2.57,1.29,1,1,0.991666666666667,0.95,0.983333333333333,0.991666666666667,0.933333333333333,0.891666666666667,0.65,0.891666666666667,0.375
72,"San Diego de Alejandría","0124",0.0612386814765587,510,395,0.896078431372549,8.18,0.579746835443038,0.862745098039216,2.36,1.03,0.983606557377049,0.991803278688525,0.991803278688525,0.909836065573771,0.991803278688525,0.991803278688525,0.950819672131147,0.918032786885246,0.704918032786885,0.918032786885246,0.60655737704918
72,"San Diego de Alejandría","0139",NA,14,12,0.642857142857143,9.64,0.583333333333333,0.857142857142857,1.5,1.08,1,1,1,1,1,1,1,1,NA,NA,NA
72,"San Diego de Alejandría","0143",-0.00979273544122763,1128,860,0.914007092198582,7.14,0.672093023255814,0.88386524822695,2.45,1.09,0.993288590604027,0.996644295302013,0.996644295302013,0.906040268456376,0.996644295302013,0.996644295302013,0.939597315436242,0.906040268456376,0.614093959731544,0.932885906040268,0.355704697986577
72,"San Diego de Alejandría","0158",-0.290473046691521,1171,961,0.879590093936806,6.75,0.592091571279917,0.842869342442357,3.03,0.99,0.990881458966565,0.990881458966565,0.987841945288754,0.905775075987842,0.990881458966565,0.990881458966565,0.951367781155015,0.857142857142857,0.537993920972644,0.826747720364742,0.346504559270517
73,"San Juan de los Lagos","0070",-0.0459370809044928,1749,1497,0.879359634076615,9.79,0.627254509018036,0.506575185820469,2.27,0.81,0.99616122840691,0.994241842610365,0.99616122840691,0.915547024952015,0.982725527831094,0.99616122840691,0.936660268714012,0.898272552783109,0.516314779270633,0.863723608445297,0.654510556621881
73,"San Juan de los Lagos","0140",-0.233842048897464,2541,2136,0.843368752459662,8.14,0.618913857677903,0.632034632034632,2.65,0.97,0.987306064880113,0.987306064880113,0.983074753173484,0.929478138222849,0.98589562764457,0.988716502115656,0.942172073342736,0.901269393511989,0.445698166431594,0.857545839210155,0.582510578279267
73,"San Juan de los Lagos","016A",-0.147496907422798,3065,2494,0.868515497553018,7.96,0.663592622293504,0.73115823817292,2.58,1.02,0.99252801992528,0.99252801992528,0.966376089663761,0.925280199252802,0.991282689912827,0.990037359900374,0.930261519302615,0.89041095890411,0.473225404732254,0.89414694894147,0.564134495641345
73,"San Juan de los Lagos","0189",-0.0843063085688522,1910,1680,0.783246073298429,9.01,0.636309523809524,0.563350785340314,2.44,0.79,0.996563573883162,0.996563573883162,0.996563573883162,0.962199312714777,0.989690721649485,0.996563573883162,0.943298969072165,0.902061855670103,0.484536082474227,0.871134020618557,0.664948453608247
73,"San Juan de los Lagos","0193",-0.160590007437526,2066,1722,0.822362052274927,8.15,0.664343786295006,0.645208131655373,2.43,1.01,0.989547038327526,0.989547038327526,0.98780487804878,0.947735191637631,0.991289198606272,0.991289198606272,0.9198606271777,0.883275261324042,0.5,0.895470383275261,0.587108013937282
73,"San Juan de los Lagos","0206",-0.0514106229746723,3623,3058,0.808446039194038,8.44,0.652714192282538,0.670438862820867,2.38,0.87,0.998062015503876,1,0.999031007751938,0.923449612403101,0.999031007751938,1,0.948643410852713,0.890503875968992,0.506782945736434,0.883720930232558,0.599806201550388
73,"San Juan de los Lagos","0225",0.101060915457294,2243,1815,0.947391885867142,8.68,0.701928374655647,0.762817654926438,2.29,1,0.993288590604027,0.991610738255034,0.991610738255034,0.929530201342282,0.993288590604027,0.993288590604027,0.932885906040268,0.884228187919463,0.573825503355705,0.931208053691275,0.624161073825503
73,"San Juan de los Lagos","023A",0.383608572574114,1897,1576,0.977332630469162,10.74,0.618020304568528,0.723774380600949,2.03,0.99,0.991489361702128,1,0.995744680851064,0.968085106382979,0.995744680851064,0.993617021276596,0.972340425531915,0.940425531914894,0.817021276595745,0.942553191489362,0.759574468085106
73,"San Juan de los Lagos","0244",0.0532956840513968,3815,3097,0.893577981651376,8.72,0.646754924120116,0.66002621231979,2.26,1.02,0.994163424124514,0.999027237354086,0.993190661478599,0.971789883268482,0.997081712062257,0.995136186770428,0.955252918287938,0.918287937743191,0.578793774319066,0.917315175097276,0.626459143968872
73,"San Juan de los Lagos","0259",0.169610045565743,1576,1352,0.932106598984772,9.36,0.658284023668639,0.508883248730964,2.09,0.88,0.995535714285714,0.997767857142857,0.997767857142857,0.979910714285714,0.997767857142857,0.997767857142857,0.979910714285714,0.908482142857143,0.683035714285714,0.908482142857143,0.667410714285714
73,"San Juan de los Lagos","0263",-0.15858699748179,2005,1678,0.822443890274314,7.99,0.643027413587604,0.605985037406484,2.46,0.97,0.996478873239437,0.998239436619718,1,0.957746478873239,1,1,0.934859154929577,0.913732394366197,0.410211267605634,0.880281690140845,0.575704225352113
73,"San Juan de los Lagos","0278",-0.0175146085490011,2464,2130,0.856331168831169,8.96,0.675586854460094,0.628246753246753,2.47,0.74,0.996134020618557,0.996134020618557,0.996134020618557,0.918814432989691,0.997422680412371,0.998711340206186,0.939432989690722,0.878865979381443,0.463917525773196,0.876288659793814,0.606958762886598
73,"San Juan de los Lagos","0282",0.253834726317645,5555,4328,0.97983798379838,8.8,0.698012939001848,0.708730873087309,2.03,1.04,0.996057818659658,0.998028909329829,0.998028909329829,0.975032851511169,0.998028909329829,0.998028909329829,0.967805519053876,0.945466491458607,0.66754270696452,0.945466491458607,0.574901445466491
73,"San Juan de los Lagos","0297",0.29950971914742,2256,1863,0.911347517730496,9.69,0.626945786366076,0.694148936170213,2.1,0.93,0.996941896024465,1,1,0.987767584097859,0.998470948012232,1,0.978593272171254,0.940366972477064,0.755351681957186,0.941896024464832,0.707951070336391
73,"San Juan de los Lagos","030A",0.0481603074270289,558,445,0.922939068100358,9.05,0.70561797752809,0.663082437275986,2.09,1.13,1,1,1,0.980519480519481,1,1,0.935064935064935,0.88961038961039,0.519480519480519,0.915584415584416,0.532467532467532
73,"San Juan de los Lagos","0314",NA,18,18,0.833333333333333,6.94,0.888888888888889,0.777777777777778,1.89,1.38,1,1,1,1,1,1,1,1,NA,1,0.75
73,"San Juan de los Lagos","0329",0.217648629887798,980,807,0.955102040816327,8.79,0.609665427509294,0.675510204081633,2.02,0.91,0.989285714285714,0.996428571428571,0.996428571428571,0.985714285714286,0.996428571428571,0.996428571428571,0.964285714285714,0.928571428571429,0.642857142857143,0.967857142857143,0.646428571428571
73,"San Juan de los Lagos","0333",-0.00620417479255964,1888,1561,0.884004237288136,7.86,0.659833440102498,0.756885593220339,2.38,1.05,0.994402985074627,0.994402985074627,0.994402985074627,0.925373134328358,0.994402985074627,0.994402985074627,0.96455223880597,0.930970149253731,0.552238805970149,0.91044776119403,0.51865671641791
73,"San Juan de los Lagos","0348",-0.0228435089763441,1177,999,0.8946474086661,8.15,0.646646646646647,0.618521665250637,2.48,1.01,0.99079754601227,0.99079754601227,0.993865030674847,0.966257668711656,0.996932515337423,0.993865030674847,0.966257668711656,0.926380368098159,0.595092024539877,0.892638036809816,0.592024539877301
73,"San Juan de los Lagos","0371",0.0927653383964565,1520,1179,0.961842105263158,7.98,0.628498727735369,0.792105263157895,2.04,1.3,1,1,1,0.941326530612245,0.997448979591837,0.997448979591837,0.959183673469388,0.915816326530612,0.660714285714286,0.931122448979592,0.477040816326531
73,"San Juan de los Lagos","0386",0.385176655965821,146,112,1.01369863013699,8.92,0.660714285714286,0.595890410958904,1.83,0.96,1,1,1,1,1,1,0.975,0.975,0.725,1,0.625
73,"San Juan de los Lagos","0390",0.564279755079066,61,52,0.983606557377049,10.52,0.653846153846154,0.639344262295082,1.52,0.84,1,1,1,1,1,1,1,0.941176470588235,0.823529411764706,1,0.647058823529412
73,"San Juan de los Lagos","0403",0.107155203350867,250,204,0.868,8.62,0.715686274509804,0.652,2.52,1.19,1,1,1,1,1,1,0.982758620689655,0.948275862068966,0.637931034482759,0.931034482758621,0.603448275862069
73,"San Juan de los Lagos","0422",NA,14,12,0.714285714285714,5.91,0.416666666666667,1.07142857142857,4.67,0.83,1,1,1,0.8,1,1,0.8,1,NA,0.8,NA
73,"San Juan de los Lagos","0437",-0.0656443542992917,1248,972,0.973557692307692,7.57,0.553497942386831,0.833333333333333,2.14,1.17,0.990625,0.990625,0.975,0.928125,0.984375,0.9875,0.940625,0.89375,0.61875,0.94375,0.375
73,"San Juan de los Lagos","0441",NA,16,12,1.125,7.64,0.583333333333333,0.6875,2.67,1.06,1,1,1,0.75,1,1,1,1,1,1,NA
73,"San Juan de los Lagos","0456",0.637722346255125,163,133,1,11.86,0.646616541353383,0.45398773006135,1.35,0.83,1,1,1,1,1,1,0.979591836734694,0.938775510204082,0.857142857142857,1,0.816326530612245
73,"San Juan de los Lagos","0460",-0.082044277851085,889,708,0.863892013498313,8.18,0.663841807909605,0.749156355455568,2.44,1.16,0.995670995670996,0.995670995670996,0.995670995670996,0.952380952380952,0.995670995670996,0.96969696969697,0.96969696969697,0.874458874458874,0.623376623376623,0.883116883116883,0.497835497835498
73,"San Juan de los Lagos","0475",NA,26,21,0.961538461538462,9.6,0.857142857142857,0.461538461538462,1.27,1.35,1,1,1,1,1,1,1,0.857142857142857,0.571428571428571,0.857142857142857,0.428571428571429
73,"San Juan de los Lagos","0494",0.201493142726337,228,165,1.00877192982456,7.89,0.63030303030303,0.842105263157895,2.26,1.25,0.983606557377049,1,1,0.983606557377049,1,1,0.983606557377049,0.918032786885246,0.688524590163934,1,0.459016393442623
73,"San Juan de los Lagos","0507",-0.139524137405169,273,215,1.01465201465201,7.42,0.67906976744186,0.937728937728938,2.58,1.19,0.971428571428571,0.971428571428571,0.971428571428571,0.942857142857143,0.971428571428571,0.957142857142857,0.914285714285714,0.842857142857143,0.6,0.957142857142857,0.285714285714286
73,"San Juan de los Lagos","0511",NA,25,19,0.8,8.29,0.631578947368421,0.84,1.67,1.04,1,1,1,1,1,1,0.875,1,1,1,NA
73,"San Juan de los Lagos","0526",0.136493344657185,43,34,1.09302325581395,8.19,0.764705882352941,0.976744186046512,1.94,1.19,1,1,1,1,1,1,0.909090909090909,0.636363636363636,0.454545454545455,1,0.454545454545455
73,"San Juan de los Lagos","0545",0.773176105318384,88,74,1.02272727272727,12.2,0.702702702702703,0.954545454545455,1,0.92,0.96875,0.96875,1,1,1,1,0.96875,0.875,0.71875,0.9375,0.8125
73,"San Juan de los Lagos","0579",-0.344713702767618,287,234,0.885017421602787,7.67,0.662393162393162,0.787456445993031,2.48,1.25,0.986842105263158,0.973684210526316,0.934210526315789,0.881578947368421,0.947368421052632,0.986842105263158,0.907894736842105,0.828947368421053,0.486842105263158,0.881578947368421,0.526315789473684
73,"San Juan de los Lagos","0583",0.066069852934439,20,16,0.95,7.87,0.625,0.65,2.78,1.16,1,1,1,1,1,1,1,1,0.8,0.8,0.6
73,"San Juan de los Lagos","0598",0.233163642534877,1726,1350,0.969872537659328,9.19,0.597777777777778,0.763035921205098,1.93,1.05,0.991379310344828,0.997844827586207,0.997844827586207,0.969827586206897,0.997844827586207,0.997844827586207,0.963362068965517,0.920258620689655,0.689655172413793,0.96551724137931,0.571120689655172
73,"San Juan de los Lagos","0600",0.691561665643091,472,358,1.03813559322034,11.4,0.731843575418994,0.908898305084746,1.91,1.09,1,1,1,1,1,1,1,0.941176470588235,0.80672268907563,1,0.848739495798319
73,"San Juan de los Lagos","0615",0.280630558334663,371,269,0.943396226415094,9.05,0.524163568773234,0.77088948787062,2.19,1.19,1,1,0.98989898989899,1,1,1,0.98989898989899,0.97979797979798,0.858585858585859,0.97979797979798,0.626262626262626
73,"San Juan de los Lagos","062A",NA,46,28,0.978260869565217,14.36,0.714285714285714,0.239130434782609,1.87,0.75,1,1,1,0.916666666666667,1,1,1,1,0.916666666666667,1,0.833333333333333
73,"San Juan de los Lagos","0634",0.205034234576839,639,522,1.02503912363067,8.27,0.768199233716475,0.890453834115806,2.21,1.21,0.975903614457831,0.987951807228916,0.993975903614458,0.969879518072289,0.993975903614458,0.993975903614458,0.933734939759036,0.909638554216867,0.536144578313253,0.94578313253012,0.656626506024096
73,"San Juan de los Lagos","0649",0.3960233025108,206,156,1.02427184466019,8.21,0.692307692307692,0.975728155339806,1.95,1.08,0.983870967741935,1,1,0.983870967741935,1,1,0.983870967741935,0.935483870967742,0.790322580645161,0.983870967741935,0.419354838709677
73,"San Juan de los Lagos","0653",NA,33,28,0.939393939393939,10,0.785714285714286,0.666666666666667,2.93,1.55,1,1,1,1,1,1,1,1,0.857142857142857,0.857142857142857,0.714285714285714
73,"San Juan de los Lagos","0672",0.845065470279708,51,37,1.05882352941176,11.06,0.72972972972973,1,1.5,0.98,1,1,1,1,1,1,1,1,0.882352941176471,1,0.705882352941177
73,"San Juan de los Lagos","0704",0.417307516399407,55,45,0.927272727272727,12.68,0.422222222222222,0.4,2.32,1.04,1,1,1,1,1,1,1,1,1,1,1
73,"San Juan de los Lagos","0719",0.557444945014668,391,320,0.994884910485934,11.04,0.709375,0.739130434782609,1.8,0.97,1,1,1,1,1,1,0.990825688073395,0.935779816513762,0.807339449541284,0.981651376146789,0.724770642201835
73,"San Juan de los Lagos","0687",-0.107202177284715,2325,1793,0.988817204301075,7.46,0.641940881204685,0.886021505376344,2.56,1.34,0.994475138121547,0.998158379373849,0.992633517495396,0.911602209944751,0.990791896869245,0.990791896869245,0.917127071823204,0.867403314917127,0.425414364640884,0.935543278084715,0.467771639042357
73,"San Juan de los Lagos","0691",-0.0340011944616514,1576,1307,0.96002538071066,7.42,0.737566947207345,0.813451776649746,2.37,1.08,0.977596741344195,0.981670061099796,0.979633401221996,0.953156822810591,0.981670061099796,0.981670061099796,0.953156822810591,0.804480651731161,0.382892057026477,0.934826883910387,0.747454175152749
74,"San Julián","0059",-0.0769379543097088,3230,2725,0.769040247678019,7.51,0.595229357798165,0.624458204334365,2.54,0.78,0.991062562065541,0.995034756703079,0.994041708043694,0.957298907646475,0.992055610724926,0.996027805362463,0.977159880834161,0.905660377358491,0.680238331678252,0.876861966236346,0.559086395233366
74,"San Julián","0063",-0.105395142719102,2347,1977,0.787814230933106,7.99,0.579666160849772,0.65956540264167,2.6,0.78,0.987870619946092,0.991913746630728,0.994609164420485,0.962264150943396,0.997304582210243,0.995956873315364,0.959568733153639,0.880053908355795,0.62533692722372,0.869272237196765,0.564690026954178
74,"San Julián","0078",-0.0541827781545469,2762,2308,0.782041998551774,7.7,0.58578856152513,0.686459087617668,2.6,0.79,0.996598639455782,0.997732426303855,0.99546485260771,0.959183673469388,0.99546485260771,0.997732426303855,0.965986394557823,0.891156462585034,0.666666666666667,0.896825396825397,0.530612244897959
74,"San Julián","0082",0.0202277895956331,840,682,0.861904761904762,7.64,0.621700879765396,0.560714285714286,2.29,0.93,0.991769547325103,0.995884773662551,1,0.983539094650206,0.995884773662551,0.991769547325103,0.975308641975309,0.930041152263374,0.790123456790123,0.921810699588477,0.452674897119342
74,"San Julián","0097",0.0447792545129493,334,257,0.856287425149701,8.22,0.657587548638132,0.697604790419162,2.22,0.92,1,1,1,0.97029702970297,0.99009900990099,0.99009900990099,0.96039603960396,0.900990099009901,0.663366336633663,0.95049504950495,0.396039603960396
74,"San Julián","010A",-0.111149465965076,1638,1316,0.794261294261294,7.25,0.601063829787234,0.648962148962149,2.67,0.89,0.993449781659389,0.997816593886463,0.995633187772926,0.95414847161572,0.993449781659389,0.995633187772926,0.958515283842795,0.90174672489083,0.705240174672489,0.932314410480349,0.393013100436681
74,"San Julián","0114",-0.159768523118575,898,713,0.755011135857461,6.74,0.601683029453015,0.646993318485523,2.57,0.9,0.995884773662551,1,1,0.938271604938272,0.995884773662551,0.979423868312757,0.975308641975309,0.880658436213992,0.740740740740741,0.901234567901235,0.415637860082305
74,"San Julián","0129",0.10840837059443,79,66,0.89873417721519,7.92,0.696969696969697,0.746835443037975,2.44,0.91,1,1,1,1,1,1,0.909090909090909,0.909090909090909,0.727272727272727,0.954545454545455,0.409090909090909
74,"San Julián","0133",0.124517246819388,114,82,0.921052631578947,7.59,0.658536585365854,0.526315789473684,1.65,1,1,1,1,1,1,1,0.941176470588235,0.970588235294118,0.794117647058823,0.970588235294118,0.205882352941176
74,"San Julián","0148",NA,11,10,0.818181818181818,4.9,0.7,0.818181818181818,3.5,0.82,1,1,0.8,NA,NA,0.8,1,0.6,NA,0.8,NA
74,"San Julián","0152",NA,37,33,0.864864864864865,6.33,0.787878787878788,0.513513513513513,3,0.86,1,1,0.8,1,1,0.7,1,1,0.9,1,0.3
74,"San Julián","0167",NA,52,36,1.03846153846154,8.6,0.611111111111111,0.75,2.11,1.04,1,1,1,1,1,1,1,0.933333333333333,0.733333333333333,0.933333333333333,0.533333333333333
74,"San Julián","0186",NA,23,17,0.826086956521739,7.25,0.529411764705882,0.652173913043478,1.75,0.81,1,1,1,1,1,1,0.888888888888889,0.777777777777778,0.777777777777778,1,NA
74,"San Julián","0190",0.186642840121591,447,343,0.861297539149888,8.53,0.620991253644315,0.63758389261745,2.19,0.9,1,1,1,0.985074626865672,1,1,0.992537313432836,0.955223880597015,0.835820895522388,0.932835820895522,0.492537313432836
74,"San Julián","0203",0.0325946584592165,121,89,0.900826446280992,7.96,0.786516853932584,0.652892561983471,1.71,0.9,0.975,1,0.95,0.9,0.925,0.95,0.925,0.9,0.725,1,0.375
74,"San Julián","0218",0.439260390732852,85,64,1.04705882352941,7.88,0.609375,0.635294117647059,1.77,0.9,1,1,1,1,1,1,1,0.956521739130435,1,1,0.434782608695652
74,"San Julián","0222",0.199024207951029,458,353,0.941048034934498,9.31,0.575070821529745,0.724890829694323,2.04,0.9,0.992125984251969,0.992125984251969,0.992125984251969,0.960629921259842,0.992125984251969,0.992125984251969,0.94488188976378,0.913385826771654,0.858267716535433,0.976377952755906,0.425196850393701
74,"San Julián","0237",-0.24017346431603,261,201,0.9272030651341,7.05,0.656716417910448,0.693486590038314,2.58,1.05,0.985074626865672,0.985074626865672,0.985074626865672,0.955223880597015,0.985074626865672,0.91044776119403,0.925373134328358,0.895522388059702,0.716417910447761,0.940298507462687,0.164179104477612
74,"San Julián","0241",NA,26,17,0.884615384615385,6.73,0.705882352941177,0.461538461538462,2.71,1.18,1,1,1,0.714285714285714,1,1,0.857142857142857,0.857142857142857,0.714285714285714,1,NA
75,"San Marcos","0060",-0.279632425446294,1227,1037,0.834555827220864,8.85,0.473481195756991,0.87041564792176,2.71,0.99,0.997050147492625,1,1,0.843657817109145,0.997050147492625,0.997050147492625,0.926253687315634,0.87905604719764,0.480825958702065,0.852507374631268,0.324483775811209
75,"San Marcos","0075",-0.233210040003152,1125,930,0.794666666666667,9.24,0.49247311827957,0.824,2.71,0.83,0.987987987987988,0.996996996996997,0.996996996996997,0.813813813813814,0.990990990990991,0.996996996996997,0.930930930930931,0.837837837837838,0.567567567567568,0.858858858858859,0.42042042042042
75,"San Marcos","008A",-0.22613148203213,72,60,0.736111111111111,8.85,0.383333333333333,0.916666666666667,3.03,0.89,1,1,1,0.761904761904762,1,1,0.952380952380952,0.857142857142857,0.619047619047619,0.904761904761905,0.476190476190476
75,"San Marcos","0094",-0.0952441966717226,311,255,0.90032154340836,9.88,0.486274509803922,0.54983922829582,2.46,0.93,1,1,1,0.896551724137931,1,1,0.931034482758621,0.885057471264368,0.620689655172414,0.919540229885057,0.494252873563218
75,"San Marcos","0107",-0.621211145656736,104,81,0.913461538461538,7.07,0.45679012345679,0.903846153846154,2.64,1.13,0.966666666666667,1,1,0.6,1,1,0.733333333333333,0.733333333333333,0.533333333333333,0.9,0.133333333333333
75,"San Marcos","0111",0.0738884112337845,205,159,1.06341463414634,11.28,0.484276729559748,0.809756097560976,2.37,1.14,1,1,1,0.982142857142857,1,1,0.964285714285714,0.857142857142857,0.625,0.892857142857143,0.375
75,"San Marcos","0126",-0.033830136634829,220,169,1.00454545454545,9.34,0.579881656804734,0.963636363636364,2.16,1.57,0.967741935483871,1,1,1,1,1,0.951612903225806,0.838709677419355,0.580645161290323,0.967741935483871,0.0967741935483871
76,"San Martín de Bolaños","0104",-0.355829942896604,254,191,0.933070866141732,7.16,0.361256544502618,0.874015748031496,2.4,1.19,0.968253968253968,1,1,0.936507936507937,1,1,0.904761904761905,0.761904761904762,0.53968253968254,0.984126984126984,0.158730158730159
76,"San Martín de Bolaños","0119",-0.182467209781082,229,175,0.868995633187773,8.52,0.417142857142857,0.868995633187773,2.47,1.12,1,1,1,0.967213114754098,1,1,0.934426229508197,0.819672131147541,0.573770491803279,0.934426229508197,0.377049180327869
76,"San Martín de Bolaños","0123",-0.333164867027151,560,439,0.873214285714286,8.53,0.421412300683371,0.926785714285714,2.61,0.97,0.988023952095808,1,1,0.940119760479042,0.994011976047904,1,0.922155688622755,0.694610778443114,0.491017964071856,0.92814371257485,0.209580838323353
76,"San Martín de Bolaños","0138",-0.177454936002628,859,717,0.871944121071013,7.84,0.457461645746165,0.923166472642608,2.83,0.93,0.99236641221374,1,1,0.942748091603053,1,1,0.965648854961832,0.824427480916031,0.538167938931298,0.942748091603053,0.244274809160305
76,"San Martín de Bolaños","0142",NA,55,46,0.927272727272727,6.52,0.304347826086957,0.945454545454545,3.23,1.27,0.923076923076923,1,1,1,1,1,1,0.692307692307692,0.692307692307692,1,NA
76,"San Martín de Bolaños","0157",NA,18,13,0.777777777777778,7.75,0.307692307692308,0.944444444444444,2.57,1.06,1,1,1,1,1,1,1,0.8,0.8,1,NA
76,"San Martín de Bolaños","0161",NA,7,7,1,4,NA,1,3,3.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
77,"San Martín Hidalgo","0120",-0.227734044309064,1828,1533,0.824398249452954,8.89,0.608610567514677,0.531728665207877,2.46,0.91,0.980322003577818,0.996422182468694,0.994633273703041,0.86046511627907,0.989266547406082,0.994633273703041,0.957066189624329,0.840787119856887,0.584973166368515,0.835420393559928,0.547406082289803
77,"San Martín Hidalgo","0135",-0.0696662216144334,1248,1060,0.890224358974359,9.11,0.600943396226415,0.552083333333333,2.26,0.99,0.989276139410188,0.991957104557641,0.991957104557641,0.951742627345844,0.991957104557641,0.994638069705094,0.962466487935657,0.844504021447721,0.659517426273458,0.879356568364611,0.592493297587131
77,"San Martín Hidalgo","014A",-0.0666181443716489,3052,2573,0.8456749672346,9.51,0.623785464438399,0.537024901703801,2.32,0.81,0.993690851735016,1,0.997896950578339,0.914826498422713,0.998948475289169,0.998948475289169,0.950578338590957,0.845425867507886,0.607781282860147,0.834910620399579,0.617245005257624
77,"San Martín Hidalgo","0154",-0.231509383915154,538,435,0.91449814126394,8.61,0.551724137931034,0.5817843866171,2.28,0.99,1,1,0.987341772151899,0.841772151898734,1,1,0.943037974683544,0.835443037974684,0.487341772151899,0.854430379746835,0.468354430379747
77,"San Martín Hidalgo","0188",-0.0948030436587817,51,45,0.843137254901961,9.44,0.533333333333333,0.686274509803922,1.95,0.92,1,1,1,0.882352941176471,0.941176470588235,0.941176470588235,0.941176470588235,0.882352941176471,0.705882352941177,0.882352941176471,0.588235294117647
77,"San Martín Hidalgo","0192",-0.0565025785635394,157,121,0.840764331210191,9.37,0.520661157024793,0.643312101910828,2.1,0.95,1,1,0.923076923076923,0.948717948717949,1,1,0.923076923076923,0.897435897435897,0.641025641025641,0.897435897435897,0.717948717948718
